Unnamed: 0,m12_1,m1,vol6m,pe,accruals
2015-06-30,0.3750000000000001,-0.12499999999999993,-5.600891313011969e-17,-0.12500000000000003,0.3750000000000001
2015-07-01,0.37500000000000017,-0.12499999999999993,-7.592375409520711e-17,-0.12499999999999999,0.3750000000000001
2015-07-02,0.375,-0.1250000000000002,-2.721605215244683e-16,-0.12500000000000025,0.3750000000000002
2015-07-03,0.37500000000000017,-0.12500000000000014,1.307358546001863e-16,-0.12500000000000003,0.375
2015-07-06,0.375,-0.125,1.0650393501435124e-16,-0.12499999999999994,0.3750000000000002
2015-07-07,0.37499999999999994,-0.12500000000000025,-8.22148703514149e-18,-0.1250000000000002,0.3750000000000001
2015-07-08,0.37500000000000006,-0.12500000000000022,-8.986913362994305e-17,-0.12500000000000014,0.3749999999999999
2015-07-09,0.3750000000000001,-0.12499999999999988,1.2072827233829163e-16,-0.12499999999999993,0.3749999999999999
2015-07-10,0.37499999999999994,-0.12499999999999996,-2.001402189018024e-16,-0.125,0.375
2015-07-13,0.3750000000000001,-0.12500000000000033,1.6139727344492897e-16,-0.12500000000000017,0.3750000000000001
2015-07-14,0.37499999999999994,-0.12500000000000028,2.9808452763632086e-16,-0.12500000000000036,0.3750000000000003
2015-07-15,0.37500000000000006,-0.12499999999999999,1.8773862823478534e-18,-0.12500000000000008,0.375
2015-07-16,0.37500000000000006,-0.1250000000000002,2.8298918358142826e-17,-0.12500000000000028,0.375
2015-07-17,0.375,-0.12500000000000008,-2.7030924024398328e-17,-0.12500000000000008,0.3749999999999998
2015-07-20,0.3749999999999998,-0.12499999999999997,-2.2134369116462867e-16,-0.12500000000000008,0.37499999999999983
2015-07-21,0.3749999999999999,-0.12500000000000028,1.520286313652924e-16,-0.1250000000000002,0.37500000000000006
2015-07-22,0.37499999999999983,-0.12500000000000008,2.7439059793995054e-16,-0.12500000000000003,0.3750000000000001
2015-07-23,0.3750000000000001,-0.12500000000000014,2.8799127407703914e-16,-0.1250000000000001,0.3750000000000001
2015-07-24,0.37499999999999994,-0.12500000000000006,-2.0260783180444946e-16,-0.12500000000000017,0.37499999999999994
2015-07-27,0.37500000000000006,-0.12499999999999972,1.109267486601432e-16,-0.12499999999999983,0.37499999999999967
2015-07-28,0.37500000000000006,-0.1250000000000002,-9.884117002158288e-17,-0.1250000000000001,0.37500000000000017
2015-07-29,0.3750000000000001,-0.12500000000000008,1.86986761464885e-16,-0.12499999999999997,0.3749999999999999
2015-07-30,0.37499999999999967,-0.12499999999999988,-1.1892815302490213e-16,-0.12499999999999999,0.37499999999999983
2015-07-31,0.37499999999999994,-0.12500000000000017,-1.1229989523547739e-16,-0.12500000000000017,0.3750000000000001
2015-08-03,0.3749999999999999,-0.12500000000000003,-9.139032230559919e-17,-0.12499999999999997,0.37499999999999994
2015-08-04,0.3750000000000002,-0.12500000000000017,2.201550684827128e-16,-0.12500000000000003,0.3750000000000001
2015-08-05,0.3750000000000002,-0.12499999999999965,-2.87554081122706e-16,-0.12499999999999979,0.37499999999999994
2015-08-06,0.3749999999999998,-0.12500000000000006,1.668665593127662e-16,-0.12500000000000006,0.37499999999999994
2015-08-07,0.3750000000000001,-0.12500000000000003,-9.859930854985894e-17,-0.12499999999999994,0.3749999999999998
2015-08-10,0.3749999999999997,-0.12500000000000008,-2.2967048489861466e-16,-0.12500000000000022,0.37500000000000017
2015-08-11,0.37500000000000017,-0.12500000000000033,2.8375402566598807e-16,-0.12500000000000036,0.3750000000000002
2015-08-12,0.37499999999999994,-0.12500000000000014,1.3028217297010885e-17,-0.12499999999999999,0.37500000000000006
2015-08-13,0.3749999999999998,-0.12499999999999983,7.369687476445787e-17,-0.12499999999999974,0.37499999999999983
2015-08-14,0.37499999999999967,-0.12499999999999999,-5.551589143052987e-17,-0.12499999999999988,0.3749999999999997
2015-08-17,0.3749999999999999,-0.12499999999999976,3.753000419583547e-16,-0.1250000000000002,0.37499999999999994
2015-08-18,0.37499999999999994,-0.12500000000000014,-2.272897304055892e-16,-0.12500000000000003,0.37499999999999994
2015-08-19,0.3749999999999999,-0.12500000000000008,1.5812732215056561e-16,-0.12499999999999997,0.3749999999999998
2015-08-20,0.3749999999999997,-0.12500000000000003,-1.6407977319179538e-16,-0.12499999999999996,0.37499999999999994
2015-08-21,0.37499999999999967,-0.12500000000000006,4.228024251022394e-17,-0.12500000000000014,0.375
2015-08-24,0.37500000000000006,-0.1250000000000002,1.3656543897566032e-16,-0.12500000000000017,0.3750000000000003
2015-08-25,0.37500000000000017,-0.12500000000000003,3.0008427866764924e-16,-0.1250000000000002,0.37499999999999994
2015-08-26,0.375,-0.12499999999999999,-3.8077234853345666e-17,-0.12500000000000028,0.3750000000000003
2015-08-27,0.37500000000000006,-0.12499999999999988,-5.266724157433574e-18,-0.12499999999999996,0.3749999999999999
2015-08-28,0.3749999999999999,-0.125,1.9409035398224366e-16,-0.12499999999999989,0.375
2015-08-31,0.37499999999999994,-0.12500000000000014,3.583353426352398e-16,-0.12500000000000006,0.3750000000000001
2015-09-01,0.37499999999999983,-0.12499999999999993,1.5981954282734548e-16,-0.12499999999999999,0.3749999999999999
2015-09-02,0.37499999999999994,-0.12500000000000003,2.998937096380544e-17,-0.12500000000000003,0.37499999999999994
2015-09-03,0.37500000000000006,-0.12499999999999986,-1.7695534859407264e-16,-0.12499999999999992,0.3749999999999998
2015-09-04,0.3750000000000001,-0.1250000000000001,5.749986209915082e-17,-0.12500000000000006,0.37500000000000017
2015-09-07,0.37499999999999994,-0.12500000000000017,-1.1639417199111527e-17,-0.12500000000000017,0.37500000000000017
2015-09-08,0.37500000000000006,-0.12500000000000006,1.4605126679755003e-16,-0.12500000000000003,0.375
2015-09-09,0.3750000000000001,-0.1249999999999999,-3.6428941008529616e-17,-0.12500000000000003,0.3750000000000001
2015-09-10,0.37499999999999994,-0.12500000000000006,6.56755015183875e-17,-0.12499999999999988,0.3749999999999999
2015-09-11,0.37499999999999994,-0.12500000000000017,3.2897563392270766e-16,-0.12500000000000006,0.3750000000000001
2015-09-14,0.3750000000000001,-0.1250000000000001,-2.4452742070676467e-16,-0.1250000000000001,0.3750000000000003
2015-09-15,0.37500000000000006,-0.12499999999999972,-1.0010700083228124e-16,-0.12499999999999996,0.37500000000000017
2015-09-16,0.3750000000000001,-0.12499999999999992,9.81778971614652e-17,-0.1249999999999999,0.37499999999999994
2015-09-17,0.37499999999999994,-0.1249999999999998,1.5206883423256745e-16,-0.12499999999999979,0.3749999999999995
2015-09-18,0.3749999999999999,-0.125,-2.107699244609832e-16,-0.12499999999999994,0.37499999999999994
2015-09-21,0.37500000000000017,-0.12500000000000017,1.4640770668278602e-16,-0.12500000000000006,0.3750000000000001
2015-09-22,0.3750000000000001,-0.12499999999999993,-1.8699874350497658e-16,-0.12499999999999996,0.37500000000000017
2015-09-23,0.3749999999999999,-0.1249999999999999,6.215494869834357e-17,-0.12500000000000008,0.37499999999999994
2015-09-24,0.375,-0.12500000000000022,-1.1098485396101325e-16,-0.1250000000000001,0.375
2015-09-25,0.3749999999999999,-0.12499999999999983,5.785550253967097e-17,-0.1249999999999999,0.37499999999999967
2015-09-28,0.37499999999999994,-0.12500000000000003,4.575652016117515e-17,-0.12500000000000008,0.37500000000000017
2015-09-29,0.37500000000000017,-0.1250000000000001,1.7978748270983552e-16,-0.12499999999999994,0.37500000000000006
2015-09-30,0.3750000000000001,-0.12500000000000014,1.6386014729428202e-16,-0.12500000000000017,0.375
2015-10-01,0.3750000000000002,-0.12500000000000025,6.940430100315385e-17,-0.12500000000000022,0.37500000000000017
2015-10-02,0.3750000000000001,-0.1250000000000001,-5.418267965351908e-17,-0.1250000000000001,0.3750000000000001
2015-10-05,0.375,-0.12500000000000017,2.919003427397087e-17,-0.12500000000000006,0.3749999999999999
2015-10-06,0.3750000000000004,-0.12500000000000003,9.733939361477508e-17,-0.12499999999999994,0.37500000000000006
2015-10-07,0.3749999999999998,-0.12499999999999992,-1.6617785516827292e-16,-0.12499999999999971,0.3749999999999996
2015-10-08,0.375,-0.12500000000000008,-2.669670619924221e-17,-0.12500000000000006,0.37500000000000006
2015-10-09,0.3749999999999999,-0.12500000000000017,-3.437722184448356e-17,-0.12500000000000014,0.3750000000000001
2015-10-12,0.37499999999999994,-0.125,-1.3381670229633505e-16,-0.12500000000000006,0.375
2015-10-13,0.37500000000000006,-0.12499999999999997,-1.4645703321806696e-16,-0.12500000000000003,0.37500000000000017
2015-10-14,0.3749999999999996,-0.12499999999999997,2.2400277716657206e-17,-0.12500000000000003,0.37499999999999994
2015-10-15,0.37500000000000006,-0.12499999999999999,-4.149486191189749e-17,-0.12499999999999997,0.37499999999999983
2015-10-16,0.375,-0.12500000000000017,2.781751585261781e-17,-0.12500000000000017,0.3750000000000001
2015-10-19,0.375,-0.12499999999999996,7.013125264847097e-17,-0.12500000000000008,0.3750000000000001
2015-10-20,0.3750000000000002,-0.12500000000000014,-2.7377299603942633e-17,-0.1250000000000002,0.3750000000000002
2015-10-21,0.375,-0.12500000000000033,-5.2894020039154284e-17,-0.12500000000000022,0.3750000000000003
2015-10-22,0.3749999999999995,-0.12499999999999986,-8.230010848577077e-17,-0.12499999999999996,0.3749999999999997
2015-10-23,0.37500000000000017,-0.12500000000000014,-1.0892183775813287e-16,-0.12500000000000022,0.37500000000000017
2015-10-26,0.3750000000000001,-0.12499999999999989,-4.209180870707619e-17,-0.12499999999999967,0.3749999999999997
2015-10-27,0.3750000000000001,-0.12500000000000022,-1.8463336781701504e-16,-0.12499999999999997,0.3750000000000002
2015-10-28,0.37500000000000006,-0.12500000000000014,-1.5002429589976867e-16,-0.1250000000000003,0.3750000000000004
2015-10-29,0.375,-0.12500000000000022,-2.2608777952892177e-17,-0.12500000000000022,0.37500000000000033
2015-10-30,0.37499999999999994,-0.12499999999999974,-3.4611505510199153e-16,-0.1249999999999999,0.3749999999999998
2015-11-02,0.3749999999999998,-0.12499999999999978,-4.619402052428039e-17,-0.12499999999999997,0.37499999999999994
2015-11-03,0.3750000000000001,-0.125,5.619795695252909e-17,-0.12500000000000008,0.37500000000000017
2015-11-04,0.37500000000000033,-0.12500000000000008,1.5039170550711088e-16,-0.1250000000000001,0.37499999999999994
2015-11-05,0.375,-0.1250000000000001,5.3950264126290284e-17,-0.12499999999999986,0.3749999999999999
2015-11-06,0.37499999999999983,-0.12499999999999976,-1.0290355310027787e-16,-0.12499999999999971,0.37499999999999967
2015-11-09,0.37499999999999994,-0.12500000000000008,1.4279053968932927e-16,-0.12500000000000014,0.3750000000000003
2015-11-10,0.3749999999999997,-0.1250000000000001,2.3280582490951814e-16,-0.1250000000000001,0.3750000000000003
2015-11-11,0.3750000000000001,-0.12500000000000006,2.0055794405089696e-17,-0.12500000000000006,0.3750000000000001
2015-11-12,0.37499999999999967,-0.12500000000000008,1.295832713231283e-17,-0.12500000000000008,0.3750000000000002
2015-11-13,0.3750000000000002,-0.1250000000000001,2.1974802553993046e-17,-0.12500000000000022,0.3750000000000002
2015-11-16,0.37499999999999983,-0.12500000000000003,7.745599844582863e-17,-0.12500000000000003,0.37500000000000017
2015-11-17,0.375,-0.12500000000000008,6.070202537050593e-18,-0.12499999999999997,0.37499999999999994
2015-11-18,0.3749999999999997,-0.12499999999999972,2.492559267839613e-16,-0.12499999999999983,0.37499999999999983
2015-11-19,0.37500000000000006,-0.12499999999999994,-1.515802757647947e-17,-0.12500000000000006,0.375
2015-11-20,0.37500000000000017,-0.1250000000000003,-4.038077461418655e-17,-0.12500000000000014,0.37500000000000006
2015-11-23,0.3750000000000001,-0.12499999999999994,-7.937308540607468e-17,-0.12499999999999997,0.375
2015-11-24,0.37500000000000006,-0.125,6.606634357977486e-17,-0.12500000000000006,0.375
2015-11-25,0.3750000000000002,-0.1250000000000003,1.9450491609041796e-16,-0.12500000000000008,0.37500000000000006
2015-11-26,0.37499999999999994,-0.12500000000000006,3.088543247032732e-18,-0.1250000000000002,0.3749999999999999
2015-11-27,0.3749999999999999,-0.12499999999999994,6.728453703645392e-17,-0.12500000000000003,0.37500000000000006
2015-11-30,0.375,-0.12500000000000008,2.8995792295397393e-16,-0.1250000000000001,0.375
2015-12-01,0.3749999999999999,-0.12499999999999997,-6.775545116348245e-17,-0.12500000000000008,0.3750000000000001
2015-12-02,0.3750000000000003,-0.12500000000000006,1.7126819773198358e-16,-0.12499999999999985,0.37500000000000006
2015-12-03,0.37500000000000017,-0.12500000000000036,2.7911032369928256e-16,-0.12500000000000008,0.37499999999999983
2015-12-04,0.37499999999999994,-0.12500000000000003,1.7195469356600237e-16,-0.12499999999999996,0.37499999999999956
2015-12-07,0.37499999999999994,-0.12499999999999993,-5.431429392422179e-17,-0.12500000000000017,0.37500000000000006
2015-12-08,0.37499999999999994,-0.12500000000000014,7.478926785451951e-17,-0.12500000000000017,0.37500000000000006
2015-12-09,0.375,-0.1250000000000001,2.7632585074012424e-16,-0.1250000000000002,0.37500000000000033
2015-12-10,0.3749999999999999,-0.12500000000000003,9.1463462613557e-17,-0.12500000000000006,0.375
2015-12-11,0.37500000000000017,-0.1250000000000001,2.4089500016757584e-16,-0.12500000000000008,0.375
2015-12-14,0.37499999999999967,-0.12499999999999997,-2.20443802215637e-16,-0.12499999999999992,0.3749999999999998
2015-12-15,0.3750000000000001,-0.1250000000000003,2.2652209225091195e-17,-0.1250000000000002,0.37500000000000006
2015-12-16,0.37500000000000017,-0.12500000000000006,-2.0314431331565325e-17,-0.12499999999999994,0.3749999999999999
2015-12-17,0.3750000000000002,-0.12500000000000003,1.7382910069535123e-16,-0.12500000000000006,0.37499999999999994
2015-12-18,0.37499999999999983,-0.12499999999999996,-3.581322453917451e-17,-0.12499999999999989,0.37499999999999967
